id,caused_delay_time,replication,scenario,number_of_vehicles
126,14807.32318769126,13,8,6866.0
1570,11982.262591167699,13,8,5586.0
3286,3687.3196325609765,13,8,1725.0
2129,6820.637201495584,13,8,3162.0
2736,32582.35921624587,13,8,2170.0
2615,2817.9603682902725,13,8,1306.0
2698,5093.829479083299,13,8,2376.0
501,117271.68795199537,13,8,3119.0
2227,204092.51027405678,13,8,5437.0
2700,5114.538530188961,13,8,2374.0
2340,24209.46282318995,13,8,1620.0
1943,6884.643315354801,13,8,3187.0
146,254768.72486954325,13,8,6846.0
1332,4683.255420951205,13,8,2183.0
2635,19535.516364707044,13,8,1305.0
250,4398.272320634036,13,8,2042.0
37,484378.76344547817,13,8,7176.0
1949,6891.8162515334425,13,8,3185.0
2167,212610.20164075494,13,8,3157.0
1632,11890.112387664232,13,8,5537.0
3133,2193.506396760798,13,8,1020.0
2748,4656.025120252253,13,8,2162.0
1487,2797.972676833739,13,8,1304.0
3139,68371.8562308053,13,8,1020.0
660,1370.3718738610983,13,8,639.0
1961,214861.54049623225,13,8,3180.0
1673,3199.25627850285,13,8,214.0
268,30466.417276584187,13,8,2040.0
2348,24249.32185594787,13,8,1617.0
1644,11880.354609536296,13,8,5530.0
664,43272.98744948987,13,8,639.0
517,6707.9120507431735,13,8,3106.0
1646,11911.605018912827,13,8,5529.0
1495,2788.6117453115417,13,8,1302.0
2871,28451.009816579655,13,8,426.0
2233,81170.07454261687,13,8,5411.0
521,6691.030050127354,13,8,3105.0
2637,2820.9635627274056,13,8,1301.0
1652,11928.64952511814,13,8,5524.0
1501,2811.8274398761855,13,8,1301.0
1656,11892.735995541947,13,8,5522.0
2643,2804.2783627517492,13,8,1300.0
1675,14171.595871272959,13,8,214.0
2774,4631.234914073466,13,8,2154.0
2368,24090.266357035067,13,8,1610.0
282,4399.466510023972,13,8,2037.0
1662,11882.202662445294,13,8,5519.0
2269,80886.66577425294,13,8,5398.0
1511,2813.3155495688793,13,8,1299.0
2659,19423.695674080715,13,8,1297.0
300,4387.340336515588,13,8,2035.0
2796,80871.36660160271,13,8,2153.0
541,6663.412502810162,13,8,3098.0
2994,1804.7361203234884,13,8,842.0
304,30301.984057918125,13,8,2033.0
547,209071.89077849465,13,8,3094.0
1422,4700.438703524948,13,8,2169.0
192,14625.01149489928,13,8,6797.0
2420,23923.238525700064,13,8,1604.0
3026,1804.282145817422,13,8,842.0
2275,11573.718863088536,13,8,5385.0
2661,2797.7546278331333,13,8,1296.0
204,456733.9636257779,13,8,6792.0
3030,31135.107342664178,13,8,842.0
45,15290.64415184661,13,8,7109.0
2422,108584.08353861696,13,8,1602.0
1442,4681.307533858487,13,8,2164.0
1559,2826.6306542162024,13,8,1297.0
2181,116898.58298090765,13,8,3130.0
1444,4628.350269998755,13,8,2163.0
2321,80342.92918509715,13,8,5371.0
370,4338.250781164354,13,8,2024.0
3141,67728.44307690435,13,8,1007.0
1987,46826.547358650314,13,8,3150.0
672,42583.41784771984,13,8,633.0
2802,4583.006840048286,13,8,2132.0
1462,4643.850390498367,13,8,2160.0
2814,4571.87023512045,13,8,2129.0
1468,4655.70688736134,13,8,2160.0
430,4361.213787545918,13,8,2021.0
2001,47064.44979851642,13,8,3137.0
3034,1803.5322408579607,13,8,834.0
2875,28464.20130954488,13,8,422.0
206,14443.552105200637,13,8,6721.0
1709,14522.634880680602,13,8,211.0
216,100795.09133916735,13,8,6717.0
472,4317.144492063626,13,8,2015.0
2035,46702.904323301475,13,8,3128.0
117,476342.4535420609,13,8,7035.0
482,136797.52951594107,13,8,2015.0
2436,59249.38294715116,13,8,1583.0
3153,2145.9003565475614,13,8,997.0
3185,37060.44268626385,13,8,996.0
2053,116611.31621187543,13,8,3120.0
728,1353.8459224527885,13,8,628.0
2438,23703.341574987637,13,8,1579.0
746,23508.941152403782,13,8,628.0
1711,447.84111921875007,13,8,207.0
1713,442.6650650955498,13,8,207.0
2877,900.7535937991245,13,8,418.0
2446,23673.05420889709,13,8,1574.0
2883,28631.84378441937,13,8,418.0
2059,6690.240026683894,13,8,3106.0
2456,23645.569832696812,13,8,1568.0
1755,446.41988793652934,13,8,207.0
3229,2108.022757430512,13,8,986.0
1761,455.634304339932,13,8,207.0
2077,208641.6156572957,13,8,3097.0
1765,447.4971315152049,13,8,207.0
1769,13941.748955328141,13,8,207.0
750,42545.348869553265,13,8,627.0
3245,2120.122061936597,13,8,984.0
2466,105814.5178584116,13,8,1564.0
2081,6560.674250200541,13,8,3061.0
2891,27985.486903894987,13,8,415.0
754,1320.4800472168722,13,8,620.0
2474,23076.604443602493,13,8,1544.0
794,9216.81264545945,13,8,620.0
1773,13860.425435044528,13,8,203.0
2476,23069.972738313223,13,8,1542.0
800,1308.5588492538193,13,8,619.0
804,9256.699985078852,13,8,619.0
2488,23157.7282191068,13,8,1540.0
810,23310.19093461409,13,8,619.0
2494,3311.264933189472,13,8,1536.0
2534,22953.232173240292,13,8,1536.0
2556,3284.155509576528,13,8,1532.0
2570,22889.43124605587,13,8,1530.0
1781,13536.813347741501,13,8,201.0
824,9259.568020543024,13,8,618.0
880,23174.366928727235,13,8,617.0
1787,13375.162511665685,13,8,200.0
892,41410.04879376597,13,8,613.0
904,41064.31818112634,13,8,607.0
1815,13307.194170606857,13,8,199.0
936,22630.35642731594,13,8,604.0
1817,7323.369288652564,13,8,198.0
938,40957.836207875625,13,8,599.0
1825,425.45176358783186,13,8,198.0
1851,13382.187433026866,13,8,196.0
946,8818.513778123668,13,8,591.0
960,8812.440661918481,13,8,589.0
1875,13372.731684463994,13,8,193.0
962,22101.572409807686,13,8,589.0
982,21845.796945249043,13,8,586.0
990,21890.67990815712,13,8,581.0
998,8586.849239109062,13,8,576.0
1000,21487.105090661942,13,8,573.0
1022,8631.479507515318,13,8,569.0
1038,8470.529391786013,13,8,568.0
1052,8508.020912654853,13,8,567.0
1068,38754.73719566016,13,8,565.0
1086,37861.695229249744,13,8,557.0
1088,8217.208594900312,13,8,546.0
1092,8141.741117101041,13,8,545.0
1102,37266.78561247289,13,8,543.0
1104,36384.408554962494,13,8,539.0
1106,7947.612735090284,13,8,531.0
1118,1142.7915144936449,13,8,528.0
1146,35470.55014192534,13,8,528.0
1152,1119.4884571643518,13,8,520.0
1158,1127.6466036591053,13,8,519.0
1160,1121.9157672930005,13,8,518.0
1184,19096.352149498915,13,8,518.0
1200,7673.021032358437,13,8,514.0
1220,34387.30347315468,13,8,511.0
1226,18814.09166549079,13,8,507.0
1232,1077.3617440216844,13,8,503.0
1242,33556.22085550811,13,8,502.0
1280,33182.45324873032,13,8,495.0
1300,4700.664996966372,18,8,2170.0
1566,11961.344190624872,18,8,5562.0
2115,213090.14443694486,18,8,3161.0
2718,79346.67768450257,18,8,2146.0
2324,23884.289272323713,18,8,1598.0
1907,7137.643577663705,18,8,3306.0
2225,81930.35035778364,18,8,5472.0
2688,3044.2571210423653,18,8,1408.0
126,14792.641933467967,18,8,6861.0
2708,157330.07231170518,18,8,2323.0
1574,375978.84979275905,18,8,5558.0
505,118822.1965909764,18,8,3172.0
3304,62538.79483082788,18,8,1659.0
39,485719.721509553,18,8,7187.0
128,14796.843951135144,18,8,6855.0
2587,2824.117750745774,18,8,1314.0
1923,49408.066812632365,18,8,3300.0
2924,57453.39307529369,18,8,854.0
1685,495.9628152621966,18,8,231.0
2845,26340.411869989755,18,8,386.0
1691,15679.81650486341,18,8,231.0
1616,204800.89014171364,18,8,5492.0
2257,82205.55949945575,18,8,5460.0
2597,2842.5104626529746,18,8,1312.0
2356,23842.50927590816,18,8,1594.0
604,10375.807568849643,18,8,695.0
3083,2249.5199679502125,18,8,1049.0
1328,4620.63764815521,18,8,2159.0
2599,49168.747341691065,18,8,1312.0
3085,38792.21180706203,18,8,1049.0
1507,2812.8164675545027,18,8,1296.0
513,47613.72954039031,18,8,3154.0
1340,145090.44618951573,18,8,2156.0
2265,81906.23899158344,18,8,5446.0
1509,87536.2040610824,18,8,1295.0
292,30455.287864960395,18,8,2043.0
2742,31841.8052231153,18,8,2129.0
606,10462.924531143559,18,8,694.0
2362,3402.917369919312,18,8,1587.0
517,6760.490132818523,18,8,3149.0
184,14656.557065198353,18,8,6824.0
1624,11793.988334814065,18,8,5462.0
2394,23683.796334696133,18,8,1587.0
1969,49600.58382072897,18,8,3287.0
294,30486.46045526652,18,8,2038.0
2277,81592.43044253132,18,8,5433.0
535,6765.603917160145,18,8,3145.0
1640,11744.080876725367,18,8,5455.0
2121,6711.247498892187,18,8,3122.0
202,14648.850810797996,18,8,6813.0
1971,48983.34717448501,18,8,3281.0
2428,3424.547828895926,18,8,1587.0
618,1494.6209232781894,18,8,693.0
45,15360.259346125353,18,8,7112.0
210,14690.830218253936,18,8,6807.0
1576,11852.587259661022,18,8,5507.0
626,10470.025058217905,18,8,693.0
47,15415.725485456303,18,8,7110.0
214,101739.49568471331,18,8,6803.0
2496,3431.2761991439024,18,8,1585.0
555,6804.574045946988,18,8,3143.0
1664,365631.8222671848,18,8,5444.0
2153,211306.57080355965,18,8,3117.0
2607,19477.423644834842,18,8,1300.0
1586,11838.0081401394,18,8,5504.0
1983,49118.285724798516,18,8,3275.0
2526,23646.241926582792,18,8,1584.0
312,30689.65717341951,18,8,2032.0
2710,85792.49150833132,18,8,2300.0
63,480112.4369595916,18,8,7104.0
2784,79338.99187409542,18,8,2117.0
3117,2250.759543815022,18,8,1043.0
3121,2261.8154335844633,18,8,1043.0
630,46196.60625503254,18,8,689.0
2613,49298.36515317806,18,8,1296.0
226,14545.55011145029,18,8,6785.0
2928,57571.22528823157,18,8,846.0
2530,3421.9119012893966,18,8,1579.0
3127,2237.804069138015,18,8,1041.0
1352,4605.812805395825,18,8,2143.0
2849,814.7165804822588,18,8,384.0
2546,59671.60011887251,18,8,1579.0
2013,48849.430265975934,18,8,3265.0
3157,2217.350283943027,18,8,1041.0
1382,144902.10258543157,18,8,2140.0
2877,829.8651237251099,18,8,384.0
380,75730.72156334012,18,8,2026.0
3189,2240.3850955867574,18,8,1040.0
3205,2243.019990513247,18,8,1040.0
1541,2731.4625980141823,18,8,1279.0
2027,48994.18960339238,18,8,3256.0
3219,70688.05369872988,18,8,1040.0
2623,2753.1653349765193,18,8,1283.0
2798,141026.5269680672,18,8,2109.0
1555,2757.267500302634,18,8,1278.0
2625,2784.161881490582,18,8,1282.0
1559,2734.45675956772,18,8,1276.0
1745,498.6514229128366,18,8,229.0
71,15148.876648915646,18,8,7033.0
2163,46278.34678401142,18,8,3089.0
2039,48538.68129879774,18,8,3248.0
73,105555.79895170145,18,8,7029.0
2633,2746.654314849128,18,8,1282.0
1757,15463.529139640601,18,8,229.0
2558,23496.048554269637,18,8,1572.0
2165,6650.193425557815,18,8,3080.0
77,264779.97691047465,18,8,7016.0
2061,6931.4201947348665,18,8,3236.0
2954,56919.21399971634,18,8,839.0
2077,217717.5454495945,18,8,3231.0
664,46485.48344716706,18,8,681.0
450,30094.04952384375,18,8,2009.0
1761,485.53782657944464,18,8,227.0
1765,492.98344852041976,18,8,227.0
3251,2208.168683135617,18,8,1029.0
2804,31530.711703150988,18,8,2091.0
466,29935.28363128062,18,8,2007.0
1813,15032.581364156915,18,8,227.0
87,14981.294910906974,18,8,6972.0
1440,4555.167011629103,18,8,2104.0
2812,4483.609670481316,18,8,2086.0
2974,56692.111158306,18,8,834.0
1460,4524.049274414639,18,8,2097.0
109,103803.05851158152,18,8,6932.0
2111,120513.41890380291,18,8,3194.0
702,25800.30853686802,18,8,675.0
1825,489.8592666628089,18,8,224.0
708,9835.73091650219,18,8,672.0
2996,55080.757576158685,18,8,825.0
1865,481.4381678894306,18,8,223.0
710,1445.5631860917595,18,8,671.0
716,25098.98380492343,18,8,671.0
1893,477.6420502569396,18,8,223.0
3028,1765.8201497961054,18,8,817.0
760,1448.695159654059,18,8,666.0
3038,1764.259726925721,18,8,817.0
762,9895.38323725853,18,8,665.0
770,1409.3866508941528,18,8,661.0
778,1431.4147518214493,18,8,661.0
790,24638.738778553354,18,8,660.0
804,9913.40064434945,18,8,656.0
816,9902.83844096763,18,8,655.0
822,9856.03336689188,18,8,655.0
824,9717.08245538208,18,8,654.0
848,24656.191998231607,18,8,653.0
858,9642.608283139696,18,8,650.0
868,24474.902946968956,18,8,647.0
872,44026.423676459555,18,8,645.0
904,43810.36870108429,18,8,641.0
928,23428.24529884065,18,8,632.0
932,42807.49706783548,18,8,627.0
946,9320.657705413634,18,8,620.0
950,1336.6820020324237,18,8,618.0
952,41668.267341777755,18,8,618.0
974,1323.337205659834,18,8,611.0
976,9169.649420608033,18,8,611.0
1018,9039.875055211432,18,8,607.0
1022,9067.113660804533,18,8,606.0
1024,9050.378957744526,18,8,605.0
1046,22269.22125272238,18,8,601.0
1088,8904.720118599009,18,8,598.0
1090,22274.573075924975,18,8,597.0
1098,22406.73033192957,18,8,594.0
1114,21931.27265923654,18,8,590.0
1136,39014.00239978277,18,8,585.0
1154,38801.995167106565,18,8,577.0
1156,8509.755921409198,18,8,567.0
1184,20904.11259030994,18,8,566.0
1190,20869.536503476185,18,8,562.0
1220,37438.641269048225,18,8,557.0
1224,8326.765769153963,18,8,553.0
1244,37290.65622005501,18,8,552.0
1260,36770.51978673424,18,8,545.0
1284,35932.82635968976,18,8,538.0
2189,81263.95651735613,17,8,5401.0
2682,20810.745891416973,17,8,1392.0
2696,163126.2413317876,17,8,2434.0
2720,4653.383003662278,17,8,2172.0
2591,90993.90336193271,17,8,1351.0
2332,3406.64184358689,17,8,1581.0
2127,121105.4170461183,17,8,3238.0
1675,16305.044433841742,17,8,243.0
25,15470.590400792107,17,8,7193.0
1592,377268.4744417896,17,8,5566.0
1572,12105.738436852937,17,8,5600.0
2728,32425.104693928362,17,8,2170.0
582,24797.258801706117,17,8,660.0
3280,3506.768701217561,17,8,1628.0
128,14762.426727579488,17,8,6834.0
2366,60074.79122092092,17,8,1579.0
2191,363298.77672319725,17,8,5389.0
513,47299.91556904975,17,8,3160.0
3087,2121.3920696035298,17,8,986.0
1481,81937.68108017479,17,8,1212.0
1584,12028.868989707502,17,8,5594.0
43,15504.419621619147,17,8,7185.0
134,14718.534365772453,17,8,6826.0
3095,2108.7958588936845,17,8,984.0
250,4348.268004704247,17,8,2032.0
55,484679.0821873751,17,8,7175.0
3101,66333.46928214472,17,8,984.0
144,14687.047295484568,17,8,6820.0
521,6792.740080819095,17,8,3154.0
2833,820.0848552876784,17,8,381.0
1959,6847.987551186312,17,8,3181.0
276,4395.937386797512,17,8,2032.0
1328,4748.319083186293,17,8,2205.0
533,6783.807245824293,17,8,3153.0
2372,23584.067159276896,17,8,1572.0
2847,26020.2723861024,17,8,381.0
1981,214244.4353134445,17,8,3179.0
1330,4778.7587799409985,17,8,2205.0
282,4391.417640786301,17,8,2031.0
2155,216367.60167312494,17,8,3219.0
166,14624.661087106286,17,8,6805.0
539,118462.51008724171,17,8,3148.0
300,4380.586023388964,17,8,2029.0
168,14627.478488954472,17,8,6801.0
1340,149043.0671690187,17,8,2202.0
176,101595.6961072203,17,8,6797.0
2400,23426.62691556144,17,8,1563.0
334,30519.612490460975,17,8,2029.0
594,9864.892937075874,17,8,657.0
2998,1809.0520380246014,17,8,839.0
2704,89939.9568520687,17,8,2415.0
2193,80250.32994617002,17,8,5345.0
178,14600.232301705617,17,8,6784.0
3010,1795.3915884166288,17,8,839.0
2804,32069.957171084476,17,8,2159.0
2420,23307.529209694374,17,8,1558.0
2599,51008.690607373355,17,8,1336.0
604,9747.856502802048,17,8,654.0
1610,206303.98884626292,17,8,5503.0
342,30385.95351425349,17,8,2025.0
551,6739.394770885636,17,8,3131.0
3109,2077.001918328712,17,8,972.0
204,457083.52092459187,17,8,6769.0
555,6802.467032722721,17,8,3127.0
1705,16032.813883487275,17,8,241.0
2195,199223.28471307404,17,8,5330.0
2444,23273.71973073869,17,8,1553.0
2712,5185.981349081195,17,8,2396.0
3046,1811.519683731737,17,8,837.0
3143,2108.755659076428,17,8,970.0
2601,2836.6760581036347,17,8,1326.0
1501,2593.504280648803,17,8,1199.0
2609,89348.09589215094,17,8,1325.0
1983,47387.18708234038,17,8,3146.0
3052,1807.9623143373915,17,8,836.0
2169,6837.520229865083,17,8,3182.0
1350,4672.638134551469,17,8,2180.0
2446,23235.91138322166,17,8,1548.0
3191,65671.82854662697,17,8,970.0
93,15270.711931249574,17,8,7087.0
3054,1789.4028153111908,17,8,833.0
402,136063.33146180128,17,8,2018.0
3056,1787.7734952168164,17,8,833.0
1511,2575.967095618892,17,8,1198.0
1376,4725.80499636555,17,8,2179.0
2448,23302.460889138925,17,8,1546.0
678,43482.50212884319,17,8,650.0
2201,11462.949954816535,17,8,5299.0
1993,212442.8675581386,17,8,3135.0
2893,802.202057243016,17,8,374.0
2233,79563.74024504326,17,8,5290.0
1638,11774.570620071632,17,8,5464.0
1398,146777.02959645967,17,8,2173.0
2462,23175.214854132184,17,8,1539.0
2251,78914.47820767236,17,8,5280.0
1547,80725.46040857464,17,8,1191.0
2464,23168.380215589063,17,8,1536.0
220,100556.24690054721,17,8,6698.0
2273,11377.829922135721,17,8,5265.0
1707,505.33612099556274,17,8,241.0
2275,11343.05957111634,17,8,5265.0
2466,103187.67941268696,17,8,1531.0
2293,11305.961068644994,17,8,5263.0
1725,519.1093938812704,17,8,239.0
412,4271.109840836008,17,8,1996.0
1727,520.1872016962193,17,8,239.0
2313,11308.706609454888,17,8,5251.0
2613,49285.72216587582,17,8,1314.0
3225,64905.906491228925,17,8,959.0
1737,514.4246251259667,17,8,239.0
432,4280.78438535939,17,8,1992.0
710,1366.9277423342676,17,8,645.0
438,75148.60514924079,17,8,1992.0
1761,512.7887920085051,17,8,239.0
716,23789.076244820997,17,8,644.0
1769,15878.435641787608,17,8,239.0
2021,46443.59129338641,17,8,3104.0
1400,4600.10579695799,17,8,2154.0
1402,4655.800215382009,17,8,2152.0
1406,4657.158769894634,17,8,2151.0
2067,6695.298928997123,17,8,3095.0
2649,19572.81809582333,17,8,1299.0
1436,4652.709438344854,17,8,2145.0
2508,22698.726930784906,17,8,1515.0
738,42840.816957322146,17,8,639.0
2097,208781.7966073589,17,8,3089.0
478,29710.06216455202,17,8,1976.0
2655,2758.090431510264,17,8,1293.0
3237,2066.0181863921225,17,8,952.0
2516,22664.444358733428,17,8,1514.0
3241,2055.414443018131,17,8,952.0
2665,2785.2555683850837,17,8,1292.0
2667,2785.7758851754547,17,8,1292.0
480,4206.404568868955,17,8,1972.0
490,133001.39661560894,17,8,1970.0
2552,22374.791173458427,17,8,1511.0
1785,15542.723661242793,17,8,235.0
2556,3254.3544091991175,17,8,1508.0
2103,6656.036194846427,17,8,3067.0
774,1348.511899626352,17,8,631.0
794,9580.530118977002,17,8,631.0
1791,491.68797637545845,17,8,231.0
812,9404.021189337196,17,8,631.0
1817,8462.803485325127,17,8,231.0
818,1347.249036732934,17,8,629.0
886,42500.13578780172,17,8,629.0
1843,508.2310819897023,17,8,230.0
1863,490.68668794471733,17,8,230.0
1881,488.45303874750715,17,8,229.0
890,41529.66134400211,17,8,621.0
904,41402.82048739949,17,8,612.0
906,1319.8904453915802,17,8,607.0
954,40844.15268290727,17,8,607.0
964,9072.901326058727,17,8,602.0
982,22655.50712598557,17,8,600.0
988,1279.4401929859882,17,8,597.0
1000,22624.810862580827,17,8,596.0
1062,8853.311056695042,17,8,592.0
1074,8922.453044615346,17,8,591.0
1082,40350.627642968175,17,8,589.0
1088,8669.554193204074,17,8,581.0
1090,21542.121733614804,17,8,581.0
1092,8558.868020423493,17,8,577.0
1096,8704.301741465122,17,8,576.0
1130,8708.832616300879,17,8,576.0
1134,38675.87550822974,17,8,574.0
1142,37525.31107982026,17,8,562.0
1184,20355.110332309156,17,8,556.0
1220,37354.794352094475,17,8,556.0
1224,8168.249641361354,17,8,551.0
1226,20676.056782768712,17,8,550.0
1250,36676.46414461019,17,8,546.0
1260,36688.88305459422,17,8,540.0
1268,1181.6735650695591,17,8,537.0
1288,1161.4912626938874,17,8,536.0
2197,11864.250982393278,11,8,5513.0
2587,2928.723294216625,11,8,1349.0
2718,83931.94488004477,11,8,2222.0
3266,112042.13225275169,11,8,1657.0
2211,11812.500244398241,11,8,5510.0
2352,3562.5381275946975,11,8,1657.0
2127,120417.4314059834,11,8,3208.0
2706,88618.4279457395,11,8,2375.0
2223,11878.686599738056,11,8,5508.0
1911,48025.38045049332,11,8,3193.0
2597,2915.23045809672,11,8,1348.0
35,107653.24799076597,11,8,7189.0
2233,82952.93663220781,11,8,5505.0
2372,24854.44309264784,11,8,1656.0
2599,50618.416061125696,11,8,1347.0
507,47355.37121825921,11,8,3162.0
3087,2183.023277765,11,8,1013.0
136,256664.0650868727,11,8,6875.0
2690,93223.51827612835,11,8,1386.0
1917,6841.075041809318,11,8,3184.0
2243,82173.8757314448,11,8,5491.0
37,483987.74635734956,11,8,7174.0
1628,11937.169678289922,11,8,5548.0
2374,24883.55202121757,11,8,1651.0
1919,6878.707774307101,11,8,3181.0
252,30835.875264573195,11,8,2053.0
509,6806.231607115938,11,8,3157.0
2133,215405.27408463845,11,8,3193.0
2859,924.0113764289056,11,8,428.0
1681,502.3891680781811,11,8,235.0
1935,47866.884633507085,11,8,3178.0
1346,152732.5514551251,11,8,2250.0
3125,2160.4179965461503,11,8,1005.0
533,6813.422650235497,11,8,3151.0
2754,4735.007389025104,11,8,2203.0
2408,3546.081117689286,11,8,1647.0
1513,2781.890375406056,11,8,1281.0
1699,15943.275460302486,11,8,235.0
1650,373124.1667173413,11,8,5539.0
3145,68156.13778230576,11,8,1003.0
2414,24754.591564938204,11,8,1647.0
2756,4735.140811627707,11,8,2202.0
2605,50238.31315828298,11,8,1338.0
568,9450.390358787017,11,8,632.0
2285,81967.11944804642,11,8,5482.0
280,4393.517151898715,11,8,2045.0
2766,33211.679582701625,11,8,2199.0
551,6772.499591738774,11,8,3145.0
282,4429.919061193601,11,8,2044.0
144,14663.774418158,11,8,6836.0
2418,61618.00956211547,11,8,1643.0
1941,6770.468999514343,11,8,3168.0
296,77398.38365253339,11,8,2042.0
1551,85704.98822341369,11,8,1280.0
2611,2850.3086002428495,11,8,1332.0
578,23784.588216678905,11,8,632.0
2768,4690.927644467976,11,8,2194.0
160,14740.937056924582,11,8,6829.0
2968,1740.2894747182352,11,8,803.0
1957,6801.049648971115,11,8,3163.0
2297,82238.422730718,11,8,5469.0
1963,48009.67094733764,11,8,3159.0
3286,3548.232219012401,11,8,1642.0
166,14632.337178203368,11,8,6823.0
2992,1733.1881228790123,11,8,803.0
2780,81824.02173362594,11,8,2191.0
2420,24601.172102611526,11,8,1637.0
41,15280.490131410827,11,8,7104.0
3304,61563.813948999246,11,8,1638.0
3004,1712.576298389171,11,8,802.0
2653,19989.050349784502,11,8,1327.0
47,15275.13912473598,11,8,7097.0
3016,54150.18326831819,11,8,802.0
1368,4757.216788960366,11,8,2217.0
1971,47334.16371717472,11,8,3155.0
49,105887.48451483488,11,8,7092.0
2488,24624.903910670222,11,8,1636.0
310,30620.298851476444,11,8,2030.0
232,255310.43601970185,11,8,6794.0
2669,50243.083953117624,11,8,1323.0
53,106050.7697331778,11,8,7074.0
2003,47134.00623606036,11,8,3148.0
606,9432.530477172124,11,8,625.0
1406,4747.693208139066,11,8,2208.0
2167,212232.97570703298,11,8,3144.0
2518,24491.78266023634,11,8,1630.0
3167,2149.931013584189,11,8,995.0
1414,4786.775144665634,11,8,2208.0
320,136814.05555146505,11,8,2028.0
1561,85998.83989271325,11,8,1270.0
1725,485.8075319845216,11,8,233.0
3181,66885.57965702731,11,8,994.0
57,15218.640966318166,11,8,7061.0
63,475481.95613185177,11,8,7059.0
2796,81867.91441450112,11,8,2182.0
628,41904.72870488616,11,8,623.0
2522,24581.16809549486,11,8,1627.0
2019,47125.834190863934,11,8,3139.0
1755,500.7741477664515,11,8,233.0
1757,15876.888266731115,11,8,233.0
1446,4727.990683683023,11,8,2204.0
2558,24364.52600791476,11,8,1623.0
1470,4750.766225499153,11,8,2197.0
2570,24379.571787339413,11,8,1620.0
2081,6739.22655230428,11,8,3126.0
2093,210935.91233392968,11,8,3123.0
3026,1703.640934043691,11,8,795.0
2576,109992.9438766025,11,8,1617.0
3032,1711.1114498119482,11,8,795.0
336,29966.486042737593,11,8,2006.0
2169,6702.12743585262,11,8,3107.0
3044,1713.163674420102,11,8,793.0
79,15045.02029807809,11,8,6987.0
2185,46806.65669745863,11,8,3104.0
342,29995.563361653065,11,8,2000.0
660,1339.2114792944146,11,8,617.0
3201,66329.21834020983,11,8,983.0
1815,15414.895699094077,11,8,230.0
3052,1710.030853494477,11,8,791.0
670,23342.305086288816,11,8,617.0
350,29835.756193886093,11,8,1992.0
678,40907.16034517722,11,8,614.0
105,14989.716665195314,11,8,6948.0
354,29831.25763386449,11,8,1990.0
2097,208693.90299013507,11,8,3097.0
111,14948.863560477457,11,8,6938.0
3213,65189.643506213804,11,8,970.0
378,4259.2419557832345,11,8,1985.0
382,4275.886248932533,11,8,1981.0
402,133679.35408734842,11,8,1979.0
1825,485.991055111476,11,8,229.0
1843,503.369294469799,11,8,229.0
1851,15668.382243676575,11,8,229.0
684,41206.95212249001,11,8,608.0
3245,2060.3799572253456,11,8,960.0
426,29314.37411672797,11,8,1955.0
3255,2078.6601762086334,11,8,959.0
1865,489.54795108238045,11,8,226.0
704,21819.435196225855,11,8,601.0
448,29064.737203167926,11,8,1945.0
710,1289.615429118628,11,8,597.0
476,131950.5658478092,11,8,1941.0
712,1283.5579364988653,11,8,596.0
750,40281.231643629784,11,8,596.0
480,4119.270396672914,11,8,1924.0
752,39663.489388249945,11,8,583.0
782,38301.47209323548,11,8,576.0
824,8481.133456571877,11,8,569.0
828,38294.51492602659,11,8,566.0
834,8482.715917305573,11,8,560.0
840,8450.425568191316,11,8,559.0
868,21303.943209502777,11,8,558.0
880,20849.836613550422,11,8,556.0
896,37413.96699933591,11,8,552.0
902,8068.549325926158,11,8,544.0
904,36877.88539347898,11,8,543.0
916,1158.4668028972867,11,8,532.0
938,35832.654320071735,11,8,532.0
952,35728.30051137024,11,8,527.0
962,20142.346197963612,11,8,522.0
974,1115.5529047121454,11,8,517.0
982,19555.213780815466,11,8,517.0
990,19168.959949592117,11,8,514.0
994,34316.132111832485,11,8,510.0
998,7465.607280819872,11,8,508.0
1000,18830.47958504126,11,8,508.0
1016,7555.206224493647,11,8,508.0
1020,18725.74736671349,11,8,506.0
1036,7573.372382258781,11,8,506.0
1040,7578.049317843849,11,8,506.0
1054,7662.794505801851,11,8,505.0
1088,7611.607193520145,11,8,504.0
1092,7605.2776011735095,11,8,504.0
1100,34147.48091559296,11,8,502.0
1106,7446.799011784141,11,8,496.0
1116,33087.355104060814,11,8,495.0
1122,7353.913039602733,11,8,491.0
1144,1038.4304412357806,11,8,486.0
1184,18061.595931481843,11,8,486.0
1188,18706.31461007902,11,8,485.0
1204,1012.6612453093231,11,8,480.0
1210,18301.23394071822,11,8,479.0
1222,7053.29708581989,11,8,474.0
1264,31991.49211527543,11,8,473.0
2189,81437.34718731503,15,8,5441.0
2698,5414.764355160074,15,8,2510.0
3268,3611.5314259003117,15,8,1677.0
1,75340.93058912708,15,8,4999.0
1570,11904.218234494514,15,8,5547.0
25,15493.508206902745,15,8,7193.0
2362,3522.1613869124967,15,8,1637.0
1479,46256.16011373433,15,8,1251.0
3286,3601.8977934544373,15,8,1676.0
27,15460.26417096083,15,8,7190.0
2708,169564.88457865664,15,8,2510.0
582,24733.082765259485,15,8,658.0
1923,48855.635411099094,15,8,3269.0
3288,3636.147504826967,15,8,1676.0
2605,51953.68188187832,15,8,1393.0
2402,3539.616577356943,15,8,1637.0
3097,2251.9345660756544,15,8,1047.0
3292,3654.203347334507,15,8,1676.0
