,bridge_id,number_of_vehicles,delay_time,Part_of_road
0,37,7155.0,483473.201570502,"N1, LRP009a - LRP084a"
1,101,7124.0,480250.2942278088,"N1, LRP009a - LRP084a"
2,113,7078.0,479178.60795747954,"N1, LRP009a - LRP084a"
3,63,7089.0,478137.29047916137,"N1, LRP009a - LRP084a"
4,81,7051.0,476590.2249509377,"N1, LRP009a - LRP084a"
5,107,7038.0,474583.50171395857,"N1, LRP009a - LRP084a"
6,97,7020.0,473154.2689382954,"N1, LRP009a - LRP084a"
7,115,6966.0,469182.6645863948,"N1, LRP009a - LRP084a"
8,117,6938.0,468245.6501603441,"N1, LRP009a - LRP084a"
9,140,6873.0,462919.6555732285,"N1, LRP084a - LRP184a"
10,142,6846.0,462321.6646126859,"N1, LRP084a - LRP184a"
11,156,6793.0,458771.6332281755,"N1, LRP084a - LRP184a"
12,150,6797.0,458657.67070024344,"N1, LRP084a - LRP184a"
13,240,6705.0,452775.18453878723,"N1, LRP084a - LRP184a"
14,222,6646.0,447685.4136174527,"N1, LRP084a - LRP184a"
15,1594,5603.0,378133.4872325774,"N105, LRP012a - LRP048"
16,2213,5504.0,373324.3833305388,"N2, LRP117b - LRP146b"
17,1592,5531.0,373164.8004417341,"N105, LRP012a - LRP048"
18,1574,5526.0,372545.1555366213,"N105, LRPS - LRP012a"
19,1664,5498.0,370797.22767190647,"N105, LRP012a - LRP048"
20,2191,5445.0,369277.1656381617,"N2, LRP117b - LRP146b"
21,1650,5480.0,368536.9826661344,"N105, LRP012a - LRP048"
22,2207,5477.0,368224.6590854129,"N2, LRP117b - LRP146b"
23,2281,5414.0,365265.8598393264,"N2, LRP117b - LRP146b"
24,2289,5352.0,361422.6100658395,"N2, LRP117b - LRP146b"
25,59,7179.0,271342.1396044575,"N1, LRP009a - LRP084a"
26,31,7172.0,269723.0060765806,"N1, LRP009a - LRP084a"
27,67,7163.0,268984.4739647504,"N1, LRP009a - LRP084a"
28,21,7188.0,268865.9462167043,"N1, LRP009a - LRP084a"
29,61,7132.0,267502.2800477358,"N1, LRP009a - LRP084a"
30,85,6986.0,263945.44969224744,"N1, LRP009a - LRP084a"
31,138,6833.0,258846.38979601616,"N1, LRP084a - LRP184a"
32,132,6850.0,256243.7447497282,"N1, LRP084a - LRP184a"
33,136,6864.0,255899.0646548728,"N1, LRP084a - LRP184a"
34,146,6763.0,254224.02038051712,"N1, LRP084a - LRP184a"
35,232,6675.0,251015.22986135588,"N1, LRP084a - LRP184a"
36,2133,3319.0,223783.58053444207,"N2, LRP086a - LRP117b"
37,2115,3249.0,218884.0424689924,"N2, LRP086a - LRP117b"
38,2117,3209.0,217538.65735092276,"N2, LRP086a - LRP117b"
39,2167,3211.0,216872.09940705518,"N2, LRP086a - LRP117b"
40,2147,3189.0,215993.4517688763,"N2, LRP086a - LRP117b"
41,503,3190.0,215009.46716439023,"N1, LRP260c - LRP293a"
42,1927,3167.0,213918.2707930079,"N2, LRP012a - LRP086a"
43,1961,3156.0,212777.8708526656,"N2, LRP012a - LRP086a"
44,525,3150.0,212311.9768454062,"N1, LRP260c - LRP293a"
45,2159,3150.0,212280.57322603758,"N2, LRP086a - LRP117b"
46,1993,3126.0,210641.04569985816,"N2, LRP012a - LRP086a"
47,1981,3131.0,210604.65548328048,"N2, LRP012a - LRP086a"
48,2073,3114.0,210083.295908614,"N2, LRP012a - LRP086a"
49,2079,3103.0,209453.8505107964,"N2, LRP012a - LRP086a"
50,537,3105.0,209439.40832848308,"N1, LRP260c - LRP293a"
51,2097,3094.0,209139.79004903085,"N2, LRP012a - LRP086a"
52,2077,3096.0,209036.96226786234,"N2, LRP012a - LRP086a"
53,1616,5550.0,208763.3579328527,"N105, LRP012a - LRP048"
54,2009,3084.0,208612.92058546352,"N2, LRP012a - LRP086a"
55,1610,5553.0,206386.77600131772,"N105, LRP012a - LRP048"
56,2215,5465.0,203805.5325958881,"N2, LRP117b - LRP146b"
57,2093,2991.0,200726.75621629445,"N2, LRP012a - LRP086a"
58,2696,2405.0,162207.02250793146,"N2, LRP231b - LRP239a"
59,3259,2345.0,158910.13444860876,"N208, LRP054a - LRPE"
60,2708,2346.0,157666.49187780623,"N2, LRP231b - LRP239a"
61,2758,2226.0,149487.99895666837,"N2, LRP239a - LRPE"
62,2730,2176.0,148441.63190233934,"N2, LRP239a - LRPE"
63,1318,2187.0,148251.82700531837,"N102, LRPS - LRPE"
64,1346,2194.0,148217.166966376,"N102, LRPS - LRPE"
65,2772,2199.0,148135.8316328443,"N2, LRP239a - LRPE"
66,1382,2180.0,146543.28722036042,"N102, LRPS - LRPE"
67,1416,2154.0,145322.64208707528,"N102, LRPS - LRPE"
68,2776,2161.0,145319.60663494695,"N2, LRP239a - LRPE"
69,366,2084.0,140520.8727889772,"N1, LRP184a - LRP260c"
70,362,2056.0,139524.65222678098,"N1, LRP184a - LRP260c"
71,320,2056.0,138582.5304862551,"N1, LRP184a - LRP260c"
72,402,2050.0,138325.05322478426,"N1, LRP184a - LRP260c"
73,414,2040.0,138294.6131706886,"N1, LRP184a - LRP260c"
74,278,2048.0,137100.00315002663,"N1, LRP084a - LRP184a"
75,254,2026.0,136442.46584717947,"N1, LRP084a - LRP184a"
76,314,2029.0,136410.35481107942,"N1, LRP184a - LRP260c"
77,422,1989.0,133783.2707698791,"N1, LRP184a - LRP260c"
78,452,1969.0,133232.9588373415,"N1, LRP184a - LRP260c"
79,454,1960.0,132544.75337313805,"N1, LRP184a - LRP260c"
80,482,1958.0,131584.80896150778,"N1, LRP184a - LRP260c"
81,490,1945.0,131496.25034758617,"N1, LRP184a - LRP260c"
82,406,1948.0,131305.32679769056,"N1, LRP184a - LRP260c"
83,476,1917.0,128714.86309500839,"N1, LRP184a - LRP260c"
84,424,1881.0,126304.16883776415,"N1, LRP184a - LRP260c"
85,539,3258.0,124275.39964322382,"N1, LRP260c - LRP293a"
86,2135,3233.0,121453.34907428536,"N2, LRP086a - LRP117b"
87,2137,3226.0,121008.69914089316,"N2, LRP086a - LRP117b"
88,2181,3224.0,120815.33019699984,"N2, LRP086a - LRP117b"
89,2177,3202.0,120630.94895092712,"N2, LRP086a - LRP117b"
90,2125,3207.0,120576.33714530384,"N2, LRP086a - LRP117b"
91,1955,3178.0,118883.2899559784,"N2, LRP012a - LRP086a"
92,2085,3149.0,118776.89593959512,"N2, LRP012a - LRP086a"
93,545,3151.0,118738.23223412767,"N1, LRP260c - LRP293a"
94,1913,3170.0,118668.87122974,"N2, LRP012a - LRP086a"
95,2053,3166.0,118081.8207406218,"N2, LRP012a - LRP086a"
96,1945,3140.0,117591.20195180981,"N2, LRP012a - LRP086a"
97,543,3109.0,116121.0845574182,"N1, LRP260c - LRP293a"
98,1965,3114.0,115809.24771983568,"N2, LRP012a - LRP086a"
99,2037,3057.0,114827.78650756972,"N2, LRP012a - LRP086a"
100,1985,3086.0,114637.9260175454,"N2, LRP012a - LRP086a"
101,2091,3045.0,113735.19948904843,"N2, LRP012a - LRP086a"
102,2043,3072.0,113504.762312444,"N2, LRP012a - LRP086a"
103,2468,1657.0,112621.10278391094,"N2, LRP146b - LRP191b"
104,3266,1645.0,111424.71420730311,"N210, LRPS - LRPE"
105,3278,1633.0,109923.83177973884,"N210, LRPS - LRPE"
106,3274,1616.0,109339.28289053128,"N210, LRPS - LRPE"
107,13,7198.0,107944.15550229445,"N1, LRP009a - LRP084a"
108,35,7178.0,107916.5424517188,"N1, LRP009a - LRP084a"
109,19,7197.0,107869.38069856852,"N1, LRP009a - LRP084a"
110,15,7198.0,107734.78714741186,"N1, LRP009a - LRP084a"
111,11,7198.0,107655.422087153,"N1, LRP009a - LRP084a"
112,53,7180.0,107554.80875634158,"N1, LRP009a - LRP084a"
113,2520,1583.0,107529.1066765338,"N2, LRP146b - LRP191b"
114,2422,1600.0,107408.86374024065,"N2, LRP146b - LRP191b"
115,73,7116.0,106860.270639733,"N1, LRP009a - LRP084a"
116,109,7111.0,106511.2575151924,"N1, LRP009a - LRP084a"
117,51,7101.0,106403.18392973655,"N1, LRP009a - LRP084a"
118,2492,1571.0,105798.52628097955,"N2, LRP146b - LRP191b"
119,2388,1565.0,105653.07212312594,"N2, LRP146b - LRP191b"
120,2510,1556.0,105322.39349883984,"N2, LRP146b - LRP191b"
121,2412,1553.0,105218.61859429724,"N2, LRP146b - LRP191b"
122,69,7019.0,105069.2982833042,"N1, LRP009a - LRP084a"
123,2434,1555.0,104923.37109765054,"N2, LRP146b - LRP191b"
124,2504,1552.0,104843.4077351173,"N2, LRP146b - LRP191b"
125,2380,1536.0,103717.9757304237,"N2, LRP146b - LRP191b"
126,121,6901.0,103416.43346869816,"N1, LRP009a - LRP084a"
127,174,6803.0,102253.48139824905,"N1, LRP084a - LRP184a"
128,2568,1510.0,102228.94444200612,"N2, LRP146b - LRP191b"
129,216,6756.0,101089.2190778382,"N1, LRP084a - LRP184a"
130,236,6740.0,101076.659770961,"N1, LRP084a - LRP184a"
131,198,6717.0,100777.7527751383,"N1, LRP084a - LRP184a"
132,190,6705.0,100309.605580926,"N1, LRP084a - LRP184a"
133,220,6663.0,100295.66238635026,"N1, LRP084a - LRP184a"
134,2480,1461.0,99473.76442799652,"N2, LRP146b - LRP191b"
135,2582,1472.0,98278.96379833964,"N2, LRP146b - LRP191b"
136,2591,1375.0,93158.66046219449,"N2, LRP191b - LRP228c"
137,2690,1378.0,92887.90794131532,"N2, LRP228c - LRP231b"
138,2671,1335.0,90170.48096523978,"N2, LRP191b - LRP228c"
139,2609,1327.0,89875.08253192547,"N2, LRP191b - LRP228c"
140,2641,1332.0,89629.01325386894,"N2, LRP191b - LRP228c"
141,2679,1326.0,89032.49139657256,"N2, LRP191b - LRP228c"
142,1561,1314.0,88405.75121886215,"N104, LRP001a - LRPE"
143,2706,2361.0,88244.53041222872,"N2, LRP231b - LRP239a"
144,1509,1286.0,86892.48201631539,"N104, LRP001a - LRPE"
145,1551,1241.0,84907.3893883502,"N104, LRP001a - LRPE"
146,1547,1252.0,84171.47936057302,"N104, LRP001a - LRPE"
147,1356,2229.0,84153.69650640084,"N102, LRPS - LRPE"
148,2219,5504.0,82636.89300977107,"N2, LRP117b - LRP146b"
149,1390,2167.0,82572.6073171588,"N102, LRPS - LRPE"
150,2265,5485.0,82426.64971834325,"N2, LRP117b - LRP146b"
151,2189,5484.0,82346.87973726769,"N2, LRP117b - LRP146b"
152,2261,5464.0,82138.4827200491,"N2, LRP117b - LRP146b"
153,2231,5467.0,82056.43354824818,"N2, LRP117b - LRP146b"
154,2225,5469.0,81958.58482601328,"N2, LRP117b - LRP146b"
155,2243,5448.0,81958.22941077939,"N2, LRP117b - LRP146b"
156,2790,2195.0,81678.17684321386,"N2, LRP239a - LRPE"
157,2235,5435.0,81643.40168496247,"N2, LRP117b - LRP146b"
158,2237,5444.0,81613.83484302585,"N2, LRP117b - LRP146b"
159,2792,2171.0,81565.08637346723,"N2, LRP239a - LRPE"
160,2193,5459.0,81557.93909770486,"N2, LRP117b - LRP146b"
161,1489,1219.0,81553.97364932016,"N104, LRP001a - LRPE"
162,2233,5439.0,81550.0066073393,"N2, LRP117b - LRP146b"
163,2271,5439.0,81539.73399777687,"N2, LRP117b - LRP146b"
164,2251,5440.0,81530.40591853141,"N2, LRP117b - LRP146b"
165,2277,5419.0,81507.52544337118,"N2, LRP117b - LRP146b"
166,2245,5430.0,81487.84254519422,"N2, LRP117b - LRP146b"
167,2257,5440.0,81487.72742561855,"N2, LRP117b - LRP146b"
168,2253,5438.0,81471.96983000095,"N2, LRP117b - LRP146b"
169,2263,5414.0,81402.2669999129,"N2, LRP117b - LRP146b"
170,2279,5433.0,81401.83740400747,"N2, LRP117b - LRP146b"
171,2255,5436.0,81394.91804116737,"N2, LRP117b - LRP146b"
172,2267,5418.0,81387.45515917594,"N2, LRP117b - LRP146b"
173,2247,5410.0,81213.3285562061,"N2, LRP117b - LRP146b"
174,2259,5404.0,81041.22146612927,"N2, LRP117b - LRP146b"
175,2297,5405.0,81027.31567203281,"N2, LRP117b - LRP146b"
176,2269,5370.0,80769.58776987874,"N2, LRP117b - LRP146b"
177,2301,5381.0,80684.53585570864,"N2, LRP117b - LRP146b"
178,2321,5384.0,80572.12954557154,"N2, LRP117b - LRP146b"
179,2307,5366.0,80560.49035121515,"N2, LRP117b - LRP146b"
180,2780,2132.0,80474.02906142632,"N2, LRP239a - LRPE"
181,2309,5361.0,80424.53550030237,"N2, LRP117b - LRP146b"
182,2784,2122.0,80198.27640282009,"N2, LRP239a - LRPE"
183,2299,5338.0,80125.35690689227,"N2, LRP117b - LRP146b"
184,2740,2151.0,80106.26349523904,"N2, LRP239a - LRPE"
185,2808,2126.0,80090.60617722827,"N2, LRP239a - LRPE"
186,2285,5367.0,80086.0924501374,"N2, LRP117b - LRP146b"
187,2291,5300.0,79724.06530084484,"N2, LRP117b - LRP146b"
188,384,2047.0,77679.59061327751,"N1, LRP184a - LRP260c"
189,380,2061.0,77233.08444037325,"N1, LRP184a - LRP260c"
190,462,1989.0,75828.21429966774,"N1, LRP184a - LRP260c"
191,290,1997.0,75406.37604831744,"N1, LRP084a - LRP184a"
192,1,5043.0,75279.1315198935,"N1, LRPS - LRP009a"
193,404,2005.0,75230.90053715912,"N1, LRP184a - LRP260c"
194,3249,1061.0,71733.54648862999,"N208, LRPS - LRP054a"
195,3141,1046.0,70340.88524274317,"N208, LRPS - LRP054a"
196,3115,1040.0,70047.01640827022,"N208, LRPS - LRP054a"
197,3103,1023.0,69083.6870980575,"N208, LRPS - LRP054a"
198,3101,1010.0,69042.27697299841,"N208, LRPS - LRP054a"
199,3089,1019.0,68964.17266177798,"N208, LRPS - LRP054a"
200,3147,1015.0,68890.47329378876,"N208, LRPS - LRP054a"
201,488,1832.0,68751.68241103021,"N1, LRP184a - LRP260c"
202,3201,1016.0,68461.85214585364,"N208, LRPS - LRP054a"
203,3165,1005.0,68334.07164724407,"N208, LRPS - LRP054a"
204,3223,1004.0,67756.56206659603,"N208, LRPS - LRP054a"
205,3139,997.0,67701.28164953923,"N208, LRPS - LRP054a"
206,3131,1002.0,67581.48127442274,"N208, LRPS - LRP054a"
207,3129,1000.0,67273.74517174176,"N208, LRPS - LRP054a"
208,3219,983.0,66472.67570706068,"N208, LRPS - LRP054a"
209,3221,979.0,65736.61880007686,"N208, LRPS - LRP054a"
210,3304,1670.0,62723.28178324699,"N210, LRPS - LRPE"
211,2454,1666.0,61271.58145735929,"N2, LRP146b - LRP191b"
212,2334,1613.0,60879.305211243925,"N2, LRP146b - LRP191b"
213,2326,1623.0,60696.868022901086,"N2, LRP146b - LRP191b"
214,2366,1622.0,59891.20035073796,"N2, LRP146b - LRP191b"
215,2346,1603.0,59769.57904852851,"N2, LRP146b - LRP191b"
216,2418,1567.0,59675.44606588493,"N2, LRP146b - LRP191b"
217,2360,1572.0,59035.05907595259,"N2, LRP146b - LRP191b"
218,2524,1540.0,57630.151858307065,"N2, LRP146b - LRP191b"
219,2536,1507.0,57176.19046748858,"N2, LRP146b - LRP191b"
220,2546,1508.0,56961.08018996775,"N2, LRP146b - LRP191b"
221,2580,1520.0,56790.59451733359,"N2, LRP146b - LRP191b"
222,2954,830.0,56407.90476050719,"N207, LRPS - LRPE"
223,2538,1497.0,56359.56213264952,"N2, LRP146b - LRP191b"
224,2918,835.0,55883.72439786162,"N207, LRPS - LRPE"
225,2974,823.0,55827.887466140906,"N207, LRPS - LRPE"
226,2406,1506.0,55813.81103141725,"N2, LRP146b - LRP191b"
227,2924,830.0,55718.93981992319,"N207, LRPS - LRPE"
228,2928,819.0,55208.21359108065,"N207, LRPS - LRPE"
229,2936,815.0,55058.080836207926,"N207, LRPS - LRPE"
230,2940,810.0,54730.818286821675,"N207, LRPS - LRPE"
231,2984,804.0,54427.99274629447,"N207, LRPS - LRPE"
232,3016,800.0,54206.70470649828,"N207, LRPS - LRPE"
233,2916,806.0,54067.27941348676,"N207, LRPS - LRPE"
234,2964,797.0,53875.377860679495,"N207, LRPS - LRPE"
235,2980,792.0,53597.228587562495,"N207, LRPS - LRPE"
236,3012,795.0,53382.59130969896,"N207, LRPS - LRPE"
237,3058,782.0,53105.89541202218,"N207, LRPS - LRPE"
238,2613,1358.0,51340.80961942745,"N2, LRP191b - LRP228c"
239,2599,1352.0,50533.30522709965,"N2, LRP191b - LRP228c"
240,2605,1340.0,49630.03109475412,"N2, LRP191b - LRP228c"
241,2669,1315.0,49500.416684994125,"N2, LRP191b - LRP228c"
242,507,3267.0,48835.55772338317,"N1, LRP260c - LRP293a"
243,2157,3251.0,48631.19336756191,"N2, LRP086a - LRP117b"
244,499,3220.0,48435.82977142683,"N1, LRP260c - LRP293a"
245,1933,3204.0,48202.650500726886,"N2, LRP012a - LRP086a"
246,497,3196.0,48122.35049267573,"N1, LRP260c - LRP293a"
247,1911,3208.0,47968.34410164769,"N2, LRP012a - LRP086a"
248,1499,1262.0,47906.70592890855,"N104, LRP001a - LRPE"
249,1987,3188.0,47783.553407632775,"N2, LRP012a - LRP086a"
250,1969,3186.0,47759.68183005154,"N2, LRP012a - LRP086a"
251,2025,3173.0,47734.06392997297,"N2, LRP012a - LRP086a"
252,2163,3166.0,47613.222061853754,"N2, LRP086a - LRP117b"
253,1963,3172.0,47512.70425200916,"N2, LRP012a - LRP086a"
254,2013,3176.0,47484.51072622877,"N2, LRP012a - LRP086a"
255,1935,3172.0,47483.27432235286,"N2, LRP012a - LRP086a"
256,2019,3166.0,47472.74590766439,"N2, LRP012a - LRP086a"
257,1925,3150.0,47406.20264367302,"N2, LRP012a - LRP086a"
258,2075,3189.0,47346.71770614307,"N2, LRP012a - LRP086a"
259,1977,3156.0,47250.63531991741,"N2, LRP012a - LRP086a"
260,2027,3160.0,47228.48691182085,"N2, LRP012a - LRP086a"
261,1519,1269.0,47227.47823984852,"N104, LRP001a - LRPE"
262,1989,3149.0,47122.67227396949,"N2, LRP012a - LRP086a"
263,2029,3122.0,46839.52077088731,"N2, LRP012a - LRP086a"
264,513,3111.0,46752.73320972297,"N1, LRP260c - LRP293a"
265,557,3123.0,46748.50454959732,"N1, LRP260c - LRP293a"
266,2185,3107.0,46501.052674798666,"N2, LRP086a - LRP117b"
267,1971,3088.0,46475.122549871645,"N2, LRP012a - LRP086a"
268,1983,3091.0,46396.29185295391,"N2, LRP012a - LRP086a"
269,2007,3089.0,46343.71702409249,"N2, LRP012a - LRP086a"
270,2001,3088.0,46177.45677832578,"N2, LRP012a - LRP086a"
271,2039,3091.0,46151.99926831313,"N2, LRP012a - LRP086a"
272,2003,3064.0,45840.3146214638,"N2, LRP012a - LRP086a"
273,2047,3042.0,45792.85902890009,"N2, LRP012a - LRP086a"
274,2017,3049.0,45593.09994538193,"N2, LRP012a - LRP086a"
275,2107,3021.0,45247.97285039979,"N2, LRP012a - LRP086a"
276,2101,3026.0,45229.20773071363,"N2, LRP012a - LRP086a"
277,612,654.0,44402.996236377294,"N1, LRP293a - LRPE"
278,580,646.0,43484.56400990536,"N1, LRP293a - LRPE"
279,664,638.0,43426.34597018359,"N1, LRP293a - LRPE"
280,586,638.0,43360.74778729653,"N1, LRP293a - LRPE"
281,690,643.0,43328.24373525059,"N1, LRP293a - LRPE"
282,648,642.0,43107.65578099354,"N1, LRP293a - LRPE"
283,602,641.0,43069.21366760493,"N1, LRP293a - LRPE"
284,628,638.0,42830.297044123145,"N1, LRP293a - LRPE"
285,786,637.0,42393.86385529918,"N1, LRP293a - LRPE"
286,738,628.0,42256.83471484818,"N1, LRP293a - LRPE"
287,672,622.0,42194.61930178478,"N1, LRP293a - LRPE"
288,784,620.0,42143.00789882743,"N1, LRP293a - LRPE"
289,684,616.0,41487.43199321577,"N1, LRP293a - LRPE"
290,752,610.0,41430.85558136674,"N1, LRP293a - LRPE"
291,688,611.0,41109.76490304344,"N1, LRP293a - LRPE"
292,692,610.0,40882.18946062988,"N1, LRP293a - LRPE"
293,886,604.0,40799.41735415789,"N1, LRP293a - LRPE"
294,878,608.0,40797.524421229406,"N1, LRP293a - LRPE"
295,952,598.0,40390.33604593635,"N1, LRP293a - LRPE"
296,1134,600.0,40382.63377945026,"N1, LRP293a - LRPE"
297,914,585.0,40223.30847139266,"N1, LRP293a - LRPE"
298,884,598.0,40111.601845334655,"N1, LRP293a - LRPE"
299,890,592.0,40029.574606763206,"N1, LRP293a - LRPE"
300,904,592.0,39995.66636177477,"N1, LRP293a - LRPE"
301,892,587.0,39977.57224563881,"N1, LRP293a - LRPE"
302,938,585.0,39602.02657551416,"N1, LRP293a - LRPE"
303,896,588.0,39577.66033291744,"N1, LRP293a - LRPE"
304,898,588.0,39467.3406368724,"N1, LRP293a - LRPE"
305,894,588.0,39379.85935288093,"N1, LRP293a - LRPE"
306,996,581.0,39316.55822552185,"N1, LRP293a - LRPE"
307,912,576.0,39020.32050600203,"N1, LRP293a - LRPE"
308,910,575.0,38977.93370560716,"N1, LRP293a - LRPE"
309,1080,573.0,38975.07699476186,"N1, LRP293a - LRPE"
310,1032,580.0,38922.18217562701,"N1, LRP293a - LRPE"
311,1082,570.0,38616.4360851133,"N1, LRP293a - LRPE"
312,1254,553.0,37567.60036633675,"N1, LRP293a - LRPE"
313,1136,555.0,37551.788854895756,"N1, LRP293a - LRPE"
314,2692,2500.0,37511.64150782427,"N2, LRP231b - LRP239a"
315,1002,554.0,37504.6102523916,"N1, LRP293a - LRPE"
316,1192,550.0,37219.04084528679,"N1, LRP293a - LRPE"
317,1194,556.0,37218.802518535726,"N1, LRP293a - LRPE"
318,1060,555.0,37101.98979574512,"N1, LRP293a - LRPE"
319,1102,540.0,36806.729309386166,"N1, LRP293a - LRPE"
320,992,549.0,36699.96440850502,"N1, LRP293a - LRPE"
321,3085,983.0,36659.23531897629,"N208, LRPS - LRP054a"
322,1028,550.0,36604.1025847223,"N1, LRP293a - LRPE"
323,1266,535.0,36569.89609015826,"N1, LRP293a - LRPE"
324,1116,544.0,36403.76966283802,"N1, LRP293a - LRPE"
325,3163,986.0,36395.40986091805,"N208, LRPS - LRP054a"
326,1162,537.0,36347.86908420385,"N1, LRP293a - LRPE"
327,2694,2396.0,36021.52391506797,"N2, LRP231b - LRP239a"
328,1208,536.0,35931.70044096813,"N1, LRP293a - LRPE"
329,1206,528.0,35803.70985681108,"N1, LRP293a - LRPE"
330,1256,533.0,35682.63411041442,"N1, LRP293a - LRPE"
331,1146,528.0,35655.13102353252,"N1, LRP293a - LRPE"
332,1220,519.0,34982.89047954575,"N1, LRP293a - LRPE"
333,1216,514.0,34921.58664309853,"N1, LRP293a - LRPE"
334,1104,514.0,34783.40101678305,"N1, LRP293a - LRPE"
335,1260,505.0,34390.43859843283,"N1, LRP293a - LRPE"
336,1280,514.0,34327.80337425283,"N1, LRP293a - LRPE"
337,1154,505.0,33935.96925229513,"N1, LRP293a - LRPE"
338,1262,495.0,33562.99926460094,"N1, LRP293a - LRPE"
339,1284,496.0,33511.456676749454,"N1, LRP293a - LRPE"
340,2736,2212.0,33376.17155176337,"N2, LRP239a - LRPE"
341,2766,2205.0,33179.29572128787,"N2, LRP239a - LRPE"
342,2742,2205.0,33024.826182235425,"N2, LRP239a - LRPE"
343,1276,493.0,32999.19537866518,"N1, LRP293a - LRPE"
344,1302,2177.0,32775.68832938303,"N102, LRPS - LRPE"
345,2744,2177.0,32676.66244982675,"N2, LRP239a - LRPE"
346,1320,2188.0,32539.78542343409,"N102, LRPS - LRPE"
347,2724,2163.0,32487.15474615995,"N2, LRP239a - LRPE"
348,1370,2164.0,32486.098386285666,"N102, LRPS - LRPE"
349,1438,2150.0,32437.60384711526,"N102, LRPS - LRPE"
350,1388,2149.0,32323.5375590645,"N102, LRPS - LRPE"
351,1306,2149.0,32270.25933666728,"N102, LRPS - LRPE"
352,2804,2131.0,31917.885865333843,"N2, LRP239a - LRPE"
353,354,2116.0,31657.24963120749,"N1, LRP184a - LRP260c"
354,256,2054.0,30844.91297470976,"N1, LRP084a - LRP184a"
355,298,2044.0,30693.807080665105,"N1, LRP184a - LRP260c"
356,252,2033.0,30686.30296038398,"N1, LRP084a - LRP184a"
357,358,2044.0,30628.08557086139,"N1, LRP184a - LRP260c"
358,436,2027.0,30512.29996586913,"N1, LRP184a - LRP260c"
359,268,2025.0,30444.2506140772,"N1, LRP084a - LRP184a"
360,342,2016.0,30287.029001745013,"N1, LRP184a - LRP260c"
361,374,2012.0,30164.73936134386,"N1, LRP184a - LRP260c"
362,334,2006.0,30089.486704723455,"N1, LRP184a - LRP260c"
363,450,2013.0,30083.96557429808,"N1, LRP184a - LRP260c"
364,446,2021.0,30049.413627071,"N1, LRP184a - LRP260c"
365,322,2000.0,29997.81307538581,"N1, LRP184a - LRP260c"
366,262,2003.0,29996.9035425205,"N1, LRP084a - LRP184a"
367,350,1990.0,29962.68115106182,"N1, LRP184a - LRP260c"
368,284,2006.0,29914.53653892461,"N1, LRP084a - LRP184a"
369,294,1988.0,29870.20286424179,"N1, LRP084a - LRP184a"
370,304,1983.0,29863.71127950557,"N1, LRP184a - LRP260c"
371,3042,810.0,29837.85470504717,"N207, LRPS - LRPE"
372,410,1995.0,29837.183704972136,"N1, LRP184a - LRP260c"
373,470,1985.0,29825.385735193275,"N1, LRP184a - LRP260c"
374,356,1990.0,29779.89141763647,"N1, LRP184a - LRP260c"
375,336,1982.0,29739.99575520052,"N1, LRP184a - LRP260c"
376,444,1962.0,29658.47387531609,"N1, LRP184a - LRP260c"
377,398,1974.0,29624.251806054257,"N1, LRP184a - LRP260c"
378,478,1975.0,29610.21261778573,"N1, LRP184a - LRP260c"
379,426,1961.0,29471.75977783192,"N1, LRP184a - LRP260c"
380,400,1966.0,29467.720343239824,"N1, LRP184a - LRP260c"
381,388,1969.0,29359.64150690896,"N1, LRP184a - LRP260c"
382,344,1971.0,29321.43358045713,"N1, LRP184a - LRP260c"
383,396,1954.0,29192.04033240917,"N1, LRP184a - LRP260c"
384,3030,760.0,28703.977023410207,"N207, LRPS - LRPE"
385,460,1895.0,28569.601248287705,"N1, LRP184a - LRP260c"
386,2891,413.0,28113.06486649903,"N204, LRPS - LRPE"
387,2855,415.0,28004.630688077534,"N204, LRPS - LRPE"
388,2869,409.0,27446.37600904764,"N204, LRPS - LRPE"
389,2907,405.0,27133.543694416247,"N204, LRPS - LRPE"
390,2875,401.0,27047.19262250285,"N204, LRPS - LRPE"
391,2819,396.0,26679.060588623914,"N204, LRPS - LRPE"
392,2899,386.0,26154.630507755814,"N204, LRPS - LRPE"
393,2861,374.0,25665.293588282315,"N204, LRPS - LRPE"
394,2903,376.0,25453.942395750695,"N204, LRPS - LRPE"
395,2342,1681.0,25300.98841785088,"N2, LRP146b - LRP191b"
396,2845,372.0,24932.871631128182,"N204, LRPS - LRPE"
397,2887,368.0,24536.50261038497,"N204, LRPS - LRPE"
398,768,647.0,24529.628734925795,"N1, LRP293a - LRPE"
399,570,654.0,24515.002431921886,"N1, LRP293a - LRPE"
400,2871,365.0,24479.742627519507,"N204, LRPS - LRPE"
401,578,648.0,24397.034131664725,"N1, LRP293a - LRPE"
402,2356,1620.0,24350.504658686346,"N2, LRP146b - LRP191b"
403,2514,1618.0,24291.802606934005,"N2, LRP146b - LRP191b"
404,2358,1613.0,24172.23445901695,"N2, LRP146b - LRP191b"
405,2847,360.0,24089.40002568508,"N204, LRPS - LRPE"
406,2506,1603.0,24073.82114895156,"N2, LRP146b - LRP191b"
407,2348,1597.0,24050.581351188637,"N2, LRP146b - LRP191b"
408,756,631.0,23996.11544428036,"N1, LRP293a - LRPE"
409,2552,1593.0,23961.81592210482,"N2, LRP146b - LRP191b"
410,668,638.0,23932.79241077136,"N1, LRP293a - LRPE"
411,2382,1607.0,23912.195898472743,"N2, LRP146b - LRP191b"
