,bridge_id,number_of_vehicles,delay_time,Part_of_road
0,17,7191.0,485167.7763417627,"N1, LRP009a - LRP084a"
1,37,7169.0,484459.86888035556,"N1, LRP009a - LRP084a"
2,55,7142.0,481880.2031279679,"N1, LRP009a - LRP084a"
3,63,7120.0,480665.6712671425,"N1, LRP009a - LRP084a"
4,97,7105.0,480496.58697860374,"N1, LRP009a - LRP084a"
5,39,7120.0,480064.092829083,"N1, LRP009a - LRP084a"
6,81,7089.0,479066.385419472,"N1, LRP009a - LRP084a"
7,101,7096.0,478976.99572107824,"N1, LRP009a - LRP084a"
8,99,7066.0,477083.1094898929,"N1, LRP009a - LRP084a"
9,89,7074.0,476047.6238770037,"N1, LRP009a - LRP084a"
10,117,7034.0,475565.19973592623,"N1, LRP009a - LRP084a"
11,115,7040.0,474580.71388354234,"N1, LRP009a - LRP084a"
12,107,7015.0,472829.14801636455,"N1, LRP009a - LRP084a"
13,113,6976.0,471527.19910391496,"N1, LRP009a - LRP084a"
14,140,6842.0,461705.1058737923,"N1, LRP084a - LRP184a"
15,142,6838.0,461220.48472156626,"N1, LRP084a - LRP184a"
16,156,6848.0,460912.13237269735,"N1, LRP084a - LRP184a"
17,222,6761.0,457343.26427515276,"N1, LRP084a - LRP184a"
18,194,6766.0,457195.6256471272,"N1, LRP084a - LRP184a"
19,150,6760.0,457190.96476623486,"N1, LRP084a - LRP184a"
20,204,6770.0,456943.7742910005,"N1, LRP084a - LRP184a"
21,240,6746.0,455793.97706071683,"N1, LRP084a - LRP184a"
22,1592,5566.0,377268.4744417896,"N105, LRP012a - LRP048"
23,1594,5588.0,376623.0348632368,"N105, LRP012a - LRP048"
24,1574,5557.0,374970.31190731836,"N105, LRPS - LRP012a"
25,1650,5547.0,374290.3013910706,"N105, LRP012a - LRP048"
26,1664,5513.0,372199.4791088025,"N105, LRP012a - LRP048"
27,2213,5440.0,365467.1342052534,"N2, LRP117b - LRP146b"
28,2289,5418.0,364831.0137005106,"N2, LRP117b - LRP146b"
29,2191,5406.0,364746.55320180196,"N2, LRP117b - LRP146b"
30,2207,5382.0,363542.02052190993,"N2, LRP117b - LRP146b"
31,2281,5349.0,362443.3317223957,"N2, LRP117b - LRP146b"
32,21,7192.0,270768.7167303497,"N1, LRP009a - LRP084a"
33,31,7176.0,270056.7929512524,"N1, LRP009a - LRP084a"
34,61,7176.0,267960.05313688854,"N1, LRP009a - LRP084a"
35,85,7152.0,266837.3018407568,"N1, LRP009a - LRP084a"
36,67,7125.0,266736.3440823659,"N1, LRP009a - LRP084a"
37,59,7105.0,265517.02391498967,"N1, LRP009a - LRP084a"
38,77,7040.0,263985.1481680852,"N1, LRP009a - LRP084a"
39,136,6853.0,256192.5551180759,"N1, LRP084a - LRP184a"
40,132,6848.0,256060.20030669344,"N1, LRP084a - LRP184a"
41,146,6820.0,255417.83540821882,"N1, LRP084a - LRP184a"
42,138,6805.0,254474.68156607985,"N1, LRP084a - LRP184a"
43,158,6778.0,253896.1298587364,"N1, LRP084a - LRP184a"
44,232,6760.0,253375.69079571147,"N1, LRP084a - LRP184a"
45,1927,3259.0,219953.6068984394,"N2, LRP012a - LRP086a"
46,2159,3218.0,217773.13025348738,"N2, LRP086a - LRP117b"
47,2115,3210.0,216822.25306221904,"N2, LRP086a - LRP117b"
48,523,3212.0,216776.54193844218,"N1, LRP260c - LRP293a"
49,1915,3198.0,215981.35889648684,"N2, LRP012a - LRP086a"
50,2153,3194.0,215890.36886076775,"N2, LRP086a - LRP117b"
51,2117,3196.0,215729.5593704787,"N2, LRP086a - LRP117b"
52,2133,3203.0,215708.32894329765,"N2, LRP086a - LRP117b"
53,2049,3196.0,215636.18459861085,"N2, LRP012a - LRP086a"
54,525,3194.0,215561.75738696594,"N1, LRP260c - LRP293a"
55,2155,3200.0,215347.4657741192,"N2, LRP086a - LRP117b"
56,2147,3188.0,215082.3314517592,"N2, LRP086a - LRP117b"
57,1961,3188.0,214885.74885598512,"N2, LRP012a - LRP086a"
58,1981,3181.0,214800.98479403876,"N2, LRP012a - LRP086a"
59,1993,3169.0,214768.84221566728,"N2, LRP012a - LRP086a"
60,537,3166.0,214205.96092532823,"N1, LRP260c - LRP293a"
61,2167,3164.0,213854.92709869693,"N2, LRP086a - LRP117b"
62,503,3160.0,213517.60521742943,"N1, LRP260c - LRP293a"
63,1967,3149.0,212750.9722854035,"N2, LRP012a - LRP086a"
64,2009,3144.0,212402.57857514836,"N2, LRP012a - LRP086a"
65,2005,3143.0,211715.85511007797,"N2, LRP012a - LRP086a"
66,547,3127.0,211472.25540783606,"N1, LRP260c - LRP293a"
67,2073,3125.0,211249.47982010568,"N2, LRP012a - LRP086a"
68,2077,3120.0,210671.85848678017,"N2, LRP012a - LRP086a"
69,2093,3108.0,209531.6176627688,"N2, LRP012a - LRP086a"
70,2199,5507.0,207634.728516868,"N2, LRP117b - LRP146b"
71,2097,3063.0,207013.14671900214,"N2, LRP012a - LRP086a"
72,1610,5517.0,206665.9707710627,"N105, LRP012a - LRP048"
73,1616,5516.0,206194.98281529907,"N105, LRP012a - LRP048"
74,2227,5422.0,203364.49374194728,"N2, LRP117b - LRP146b"
75,2195,5409.0,202515.25442091556,"N2, LRP117b - LRP146b"
76,2215,5408.0,201970.6030407282,"N2, LRP117b - LRP146b"
77,2079,2966.0,201025.02387689,"N2, LRP012a - LRP086a"
78,2708,2407.0,162599.3521280721,"N2, LRP231b - LRP239a"
79,2696,2405.0,161981.86591727147,"N2, LRP231b - LRP239a"
80,3259,2375.0,160052.85756113438,"N208, LRP054a - LRPE"
81,1346,2213.0,150138.15215788633,"N102, LRPS - LRPE"
82,1318,2207.0,149103.7519423911,"N102, LRPS - LRPE"
83,1450,2185.0,148265.72838923146,"N102, LRPS - LRPE"
84,2786,2177.0,147279.05876516242,"N2, LRP239a - LRPE"
85,1378,2180.0,146919.24158525703,"N102, LRPS - LRPE"
86,2772,2184.0,146876.8775983947,"N2, LRP239a - LRPE"
87,2758,2166.0,146556.19140329733,"N2, LRP239a - LRPE"
88,1398,2164.0,146457.94578955052,"N102, LRPS - LRPE"
89,2794,2168.0,146380.27616568876,"N2, LRP239a - LRPE"
90,2776,2159.0,146319.75806325552,"N2, LRP239a - LRPE"
91,1340,2164.0,145659.0345270189,"N102, LRPS - LRPE"
92,2798,2156.0,145480.53551551612,"N2, LRP239a - LRPE"
93,1360,2150.0,144916.0268539971,"N102, LRPS - LRPE"
94,1382,2140.0,144902.10258543157,"N102, LRPS - LRPE"
95,1418,2139.0,144618.87860791056,"N102, LRPS - LRPE"
96,2782,2130.0,144119.8918487453,"N2, LRP239a - LRPE"
97,1416,2129.0,143455.0136760223,"N102, LRPS - LRPE"
98,1342,2106.0,142198.76646135506,"N102, LRPS - LRPE"
99,278,2069.0,139595.58799490953,"N1, LRP084a - LRP184a"
100,254,2029.0,136923.24773087868,"N1, LRP084a - LRP184a"
101,314,2029.0,136589.97821763065,"N1, LRP184a - LRP260c"
102,320,2010.0,135957.49932317017,"N1, LRP184a - LRP260c"
103,362,2013.0,135819.80697904382,"N1, LRP184a - LRP260c"
104,386,2007.0,135481.9177564704,"N1, LRP184a - LRP260c"
105,402,1996.0,134701.06878293524,"N1, LRP184a - LRP260c"
106,406,1990.0,134327.08602960297,"N1, LRP184a - LRP260c"
107,366,1994.0,134325.3786231168,"N1, LRP184a - LRP260c"
108,476,1979.0,133592.71204526493,"N1, LRP184a - LRP260c"
109,422,1978.0,133572.82210562148,"N1, LRP184a - LRP260c"
110,452,1960.0,132613.66048086755,"N1, LRP184a - LRP260c"
111,482,1957.0,132373.7663907627,"N1, LRP184a - LRP260c"
112,464,1960.0,132363.46392678338,"N1, LRP184a - LRP260c"
113,414,1960.0,132294.17984671504,"N1, LRP184a - LRP260c"
114,424,1961.0,132255.11448162663,"N1, LRP184a - LRP260c"
115,490,1953.0,131676.70008747771,"N1, LRP184a - LRP260c"
116,454,1935.0,130675.20666887281,"N1, LRP184a - LRP260c"
117,1905,3280.0,123094.83991851624,"N2, LRP012a - LRP086a"
118,1913,3260.0,121971.22014453798,"N2, LRP012a - LRP086a"
119,2179,3242.0,121128.13943507636,"N2, LRP086a - LRP117b"
120,2139,3210.0,121070.0798073819,"N2, LRP086a - LRP117b"
121,2119,3222.0,120754.30266738958,"N2, LRP086a - LRP117b"
122,2127,3227.0,120707.94546010916,"N2, LRP086a - LRP117b"
123,2125,3223.0,120304.34699321189,"N2, LRP086a - LRP117b"
124,1955,3190.0,120055.4834782136,"N2, LRP012a - LRP086a"
125,501,3188.0,119940.54180644955,"N1, LRP260c - LRP293a"
126,1995,3186.0,119797.04173998882,"N2, LRP012a - LRP086a"
127,1945,3175.0,119585.54458312986,"N2, LRP012a - LRP086a"
128,2137,3195.0,119555.16052599318,"N2, LRP086a - LRP117b"
129,545,3167.0,119324.06399937901,"N1, LRP260c - LRP293a"
130,505,3184.0,119179.56869156627,"N1, LRP260c - LRP293a"
131,2135,3155.0,118965.9301116585,"N2, LRP086a - LRP117b"
132,1985,3169.0,118578.94664311002,"N2, LRP012a - LRP086a"
133,2033,3162.0,118420.77051632242,"N2, LRP012a - LRP086a"
134,2085,3154.0,118237.0473844685,"N2, LRP012a - LRP086a"
135,539,3146.0,118181.26229817163,"N1, LRP260c - LRP293a"
136,553,3138.0,118138.36737233434,"N1, LRP260c - LRP293a"
137,2181,3138.0,117540.593177556,"N2, LRP086a - LRP117b"
138,2043,3142.0,117534.16327196365,"N2, LRP012a - LRP086a"
139,2069,3127.0,117480.11507371375,"N2, LRP012a - LRP086a"
140,1965,3138.0,117340.2572515312,"N2, LRP012a - LRP086a"
141,2053,3116.0,117265.59487547218,"N2, LRP012a - LRP086a"
142,2091,3109.0,117190.48998234456,"N2, LRP012a - LRP086a"
143,2023,3093.0,116011.50702051735,"N2, LRP012a - LRP086a"
144,2111,3064.0,115088.42430702501,"N2, LRP012a - LRP086a"
145,543,3073.0,114943.749845172,"N1, LRP260c - LRP293a"
146,2037,3066.0,114938.58449724535,"N2, LRP012a - LRP086a"
147,2011,3062.0,114450.99835308954,"N2, LRP012a - LRP086a"
148,3278,1647.0,111252.84156343673,"N210, LRPS - LRPE"
149,2328,1643.0,111063.33334778322,"N2, LRP146b - LRP191b"
150,3266,1643.0,111008.16327114223,"N210, LRPS - LRPE"
151,3274,1628.0,109133.04786370443,"N210, LRPS - LRPE"
152,2422,1602.0,108584.08353861696,"N2, LRP146b - LRP191b"
153,2582,1599.0,108172.90498586292,"N2, LRP146b - LRP191b"
154,13,7198.0,108105.72781802026,"N1, LRP009a - LRP084a"
155,15,7190.0,108062.71676123982,"N1, LRP009a - LRP084a"
156,11,7198.0,107764.66200152012,"N1, LRP009a - LRP084a"
157,19,7190.0,107607.03385684901,"N1, LRP009a - LRP084a"
158,2380,1599.0,107575.60503784221,"N2, LRP146b - LRP191b"
159,51,7166.0,107524.86423311643,"N1, LRP009a - LRP084a"
160,49,7156.0,107233.22152142118,"N1, LRP009a - LRP084a"
161,35,7152.0,107100.99122089078,"N1, LRP009a - LRP084a"
162,53,7128.0,106818.91763071239,"N1, LRP009a - LRP084a"
163,2432,1587.0,106811.02942909625,"N2, LRP146b - LRP191b"
164,2576,1570.0,106681.18891913595,"N2, LRP146b - LRP191b"
165,2434,1588.0,106516.79274134382,"N2, LRP146b - LRP191b"
166,69,7090.0,106454.73112637183,"N1, LRP009a - LRP084a"
167,2466,1574.0,106356.16028949531,"N2, LRP146b - LRP191b"
168,2478,1575.0,106280.20870976482,"N2, LRP146b - LRP191b"
169,2482,1566.0,106188.4967291452,"N2, LRP146b - LRP191b"
170,2574,1576.0,106141.05144637349,"N2, LRP146b - LRP191b"
171,73,7070.0,105952.77457004484,"N1, LRP009a - LRP084a"
172,2470,1566.0,105780.53176943398,"N2, LRP146b - LRP191b"
173,2412,1556.0,105626.4587561042,"N2, LRP146b - LRP191b"
174,2388,1564.0,105343.85805455584,"N2, LRP146b - LRP191b"
175,2468,1564.0,104810.79561194392,"N2, LRP146b - LRP191b"
176,2480,1546.0,104711.09481345606,"N2, LRP146b - LRP191b"
177,109,6972.0,104610.36488970612,"N1, LRP009a - LRP084a"
178,2532,1536.0,104318.78230951272,"N2, LRP146b - LRP191b"
179,2520,1538.0,103856.55883366412,"N2, LRP146b - LRP191b"
180,2504,1542.0,103749.71373828317,"N2, LRP146b - LRP191b"
181,121,6927.0,103730.4989223393,"N1, LRP009a - LRP084a"
182,2510,1536.0,103595.79515688962,"N2, LRP146b - LRP191b"
183,2568,1518.0,102632.65121629184,"N2, LRP146b - LRP191b"
184,190,6826.0,102373.64605913486,"N1, LRP084a - LRP184a"
185,154,6822.0,102253.35199682487,"N1, LRP084a - LRP184a"
186,176,6791.0,101707.9516219711,"N1, LRP084a - LRP184a"
187,182,6771.0,101468.42564143076,"N1, LRP084a - LRP184a"
188,174,6774.0,101258.618933916,"N1, LRP084a - LRP184a"
189,216,6758.0,101219.47857784049,"N1, LRP084a - LRP184a"
190,214,6752.0,101099.07191219837,"N1, LRP084a - LRP184a"
191,198,6732.0,101046.20863086652,"N1, LRP084a - LRP184a"
192,220,6728.0,101005.70872378725,"N1, LRP084a - LRP184a"
193,236,6683.0,100197.84881844449,"N1, LRP084a - LRP184a"
194,2641,1364.0,92400.82292345734,"N2, LRP191b - LRP228c"
195,2686,1375.0,92131.94133879372,"N2, LRP228c - LRP231b"
196,2591,1361.0,91834.62852676888,"N2, LRP191b - LRP228c"
197,2679,1359.0,91811.88561210454,"N2, LRP191b - LRP228c"
198,2609,1354.0,91607.99792384412,"N2, LRP191b - LRP228c"
199,2690,1347.0,91171.02427695284,"N2, LRP228c - LRP231b"
200,2671,1345.0,90964.40839838247,"N2, LRP191b - LRP228c"
201,2704,2398.0,89758.38399430788,"N2, LRP231b - LRP239a"
202,2710,2388.0,89363.13946670067,"N2, LRP231b - LRP239a"
203,2706,2395.0,89322.84497556888,"N2, LRP231b - LRP239a"
204,1543,1283.0,86466.1223328521,"N104, LRP001a - LRPE"
205,1509,1267.0,85690.97215305056,"N104, LRP001a - LRPE"
206,1481,1265.0,85586.10536857806,"N104, LRP001a - LRPE"
207,1505,1261.0,85179.34733632601,"N104, LRP001a - LRPE"
208,1483,1260.0,84570.47835131812,"N104, LRP001a - LRPE"
209,1561,1248.0,84519.90302375554,"N104, LRP001a - LRPE"
210,1489,1242.0,83506.41390106165,"N104, LRP001a - LRPE"
211,1551,1238.0,83365.86694698405,"N104, LRP001a - LRPE"
212,1547,1229.0,83109.89448895425,"N104, LRP001a - LRPE"
213,2307,5484.0,82285.88858598581,"N2, LRP117b - LRP146b"
214,2245,5475.0,82111.45991208947,"N2, LRP117b - LRP146b"
215,2259,5472.0,82054.43374769061,"N2, LRP117b - LRP146b"
216,2189,5459.0,81984.49348863319,"N2, LRP117b - LRP146b"
217,2265,5446.0,81906.23899158344,"N2, LRP117b - LRP146b"
218,2205,5466.0,81902.48218364667,"N2, LRP117b - LRP146b"
219,1364,2172.0,81899.7465954932,"N102, LRPS - LRPE"
220,2219,5464.0,81854.30562272566,"N2, LRP117b - LRP146b"
221,2209,5458.0,81783.93383976122,"N2, LRP117b - LRP146b"
222,2718,2171.0,81707.26950304939,"N2, LRP239a - LRPE"
223,2255,5447.0,81704.21795674882,"N2, LRP117b - LRP146b"
224,2225,5446.0,81669.52647088119,"N2, LRP117b - LRP146b"
225,1356,2166.0,81576.58520484081,"N102, LRPS - LRPE"
226,2257,5435.0,81560.4695060044,"N2, LRP117b - LRP146b"
227,2239,5434.0,81548.0066011058,"N2, LRP117b - LRP146b"
228,2269,5440.0,81529.95327120411,"N2, LRP117b - LRP146b"
229,2231,5444.0,81493.47956837266,"N2, LRP117b - LRP146b"
230,2237,5432.0,81466.16619497749,"N2, LRP117b - LRP146b"
231,2233,5418.0,81426.69378210435,"N2, LRP117b - LRP146b"
232,2279,5423.0,81370.78647397239,"N2, LRP117b - LRP146b"
233,2243,5430.0,81362.95398902557,"N2, LRP117b - LRP146b"
234,2253,5420.0,81335.66859854167,"N2, LRP117b - LRP146b"
235,2291,5424.0,81312.30879317308,"N2, LRP117b - LRP146b"
236,2235,5421.0,81239.87596457367,"N2, LRP117b - LRP146b"
237,2796,2172.0,81231.20646035296,"N2, LRP239a - LRPE"
238,2297,5400.0,81096.7407031684,"N2, LRP117b - LRP146b"
239,2271,5400.0,81067.77210455338,"N2, LRP117b - LRP146b"
240,2780,2166.0,81063.21797501281,"N2, LRP239a - LRPE"
241,2800,2154.0,81034.787370459,"N2, LRP239a - LRPE"
242,2193,5388.0,80992.42846688436,"N2, LRP117b - LRP146b"
243,2241,5413.0,80985.4093719217,"N2, LRP117b - LRP146b"
244,2277,5381.0,80954.80784082922,"N2, LRP117b - LRP146b"
245,2790,2150.0,80940.0009180356,"N2, LRP239a - LRPE"
246,2301,5381.0,80879.8270741646,"N2, LRP117b - LRP146b"
247,2285,5392.0,80853.30731338602,"N2, LRP117b - LRP146b"
248,2740,2156.0,80766.12482911894,"N2, LRP239a - LRPE"
249,2251,5388.0,80695.63335223532,"N2, LRP117b - LRP146b"
250,2299,5368.0,80591.67460847412,"N2, LRP117b - LRP146b"
251,1384,2169.0,80560.88132449861,"N102, LRPS - LRPE"
252,2263,5370.0,80509.53589008439,"N2, LRP117b - LRP146b"
253,2309,5364.0,80500.2815116624,"N2, LRP117b - LRP146b"
254,2267,5351.0,80390.55565317546,"N2, LRP117b - LRP146b"
255,2808,2143.0,80360.73723933367,"N2, LRP239a - LRPE"
256,2261,5351.0,80301.49291105299,"N2, LRP117b - LRP146b"
257,2784,2128.0,80280.69783379824,"N2, LRP239a - LRPE"
258,2321,5350.0,80262.46726218578,"N2, LRP117b - LRP146b"
259,1390,2120.0,80168.10679475177,"N102, LRPS - LRPE"
260,2788,2129.0,80066.02525312838,"N2, LRP239a - LRPE"
261,2305,5333.0,79950.71345625253,"N2, LRP117b - LRP146b"
262,2247,5323.0,79655.27991390516,"N2, LRP117b - LRP146b"
263,2792,2109.0,79601.07826019147,"N2, LRP239a - LRPE"
264,290,2035.0,76342.1410962974,"N1, LRP084a - LRP184a"
265,296,2013.0,75869.5597571105,"N1, LRP184a - LRP260c"
266,1,5026.0,75427.50708067625,"N1, LRPS - LRP009a"
267,376,1998.0,74819.99885593816,"N1, LRP184a - LRP260c"
268,318,1984.0,74697.53733208106,"N1, LRP184a - LRP260c"
269,488,1979.0,74612.33652451792,"N1, LRP184a - LRP260c"
270,438,1993.0,74389.98896280999,"N1, LRP184a - LRP260c"
271,380,1973.0,74299.66989967888,"N1, LRP184a - LRP260c"
272,384,1967.0,73719.64568046898,"N1, LRP184a - LRP260c"
273,404,1960.0,73226.33128141084,"N1, LRP184a - LRP260c"
274,462,1961.0,73038.18162566316,"N1, LRP184a - LRP260c"
275,3089,1063.0,71874.77712884157,"N208, LRPS - LRP054a"
276,3129,1035.0,70688.20787051192,"N208, LRPS - LRP054a"
277,3171,1035.0,70066.45978172695,"N208, LRPS - LRP054a"
278,3165,1039.0,70063.92012197404,"N208, LRPS - LRP054a"
279,3115,1037.0,69975.11878689032,"N208, LRPS - LRP054a"
280,3131,1032.0,69573.78174102993,"N208, LRPS - LRP054a"
281,3221,1026.0,69410.20567700484,"N208, LRPS - LRP054a"
282,3201,1029.0,69362.46024464889,"N208, LRPS - LRP054a"
283,3103,1028.0,69300.72292688329,"N208, LRPS - LRP054a"
284,3181,1027.0,69228.73396281674,"N208, LRPS - LRP054a"
285,3249,1024.0,69183.26002086687,"N208, LRPS - LRP054a"
286,3159,1034.0,69065.52656998995,"N208, LRPS - LRP054a"
287,3213,1026.0,68922.94395044779,"N208, LRPS - LRP054a"
288,3191,1023.0,68792.19426585571,"N208, LRPS - LRP054a"
289,3101,1016.0,68636.1155011519,"N208, LRPS - LRP054a"
290,3223,1022.0,68571.0227510058,"N208, LRPS - LRP054a"
291,3139,1016.0,68549.08046339122,"N208, LRPS - LRP054a"
292,3197,1020.0,68422.09234854385,"N208, LRPS - LRP054a"
293,3179,1011.0,68396.1730353501,"N208, LRPS - LRP054a"
294,3217,1012.0,68179.60772658556,"N208, LRPS - LRP054a"
295,3141,1006.0,67772.2895065624,"N208, LRPS - LRP054a"
296,3075,1006.0,67592.30946191787,"N208, LRPS - LRP054a"
297,3219,984.0,66941.4852771314,"N208, LRPS - LRP054a"
298,3145,980.0,66324.55839694614,"N208, LRPS - LRP054a"
299,3225,967.0,65523.67661575704,"N208, LRPS - LRP054a"
300,3308,1669.0,62507.955813418674,"N210, LRPS - LRPE"
301,3270,1655.0,62313.987473685054,"N210, LRPS - LRPE"
302,3304,1630.0,61102.73317833943,"N210, LRPS - LRPE"
303,2360,1602.0,60779.27146356321,"N2, LRP146b - LRP191b"
304,2326,1615.0,60641.048018589965,"N2, LRP146b - LRP191b"
305,2346,1632.0,60552.793086408994,"N2, LRP146b - LRP191b"
306,2366,1607.0,60496.17025824319,"N2, LRP146b - LRP191b"
307,2418,1603.0,60383.40868688249,"N2, LRP146b - LRP191b"
308,2454,1608.0,60200.18557087728,"N2, LRP146b - LRP191b"
309,2378,1594.0,59687.536659032274,"N2, LRP146b - LRP191b"
310,2334,1605.0,59681.13036583471,"N2, LRP146b - LRP191b"
311,2536,1566.0,58806.440595533866,"N2, LRP146b - LRP191b"
312,2546,1564.0,58712.46556562671,"N2, LRP146b - LRP191b"
313,2386,1550.0,58605.67406455899,"N2, LRP146b - LRP191b"
314,2436,1559.0,58435.94002653886,"N2, LRP146b - LRP191b"
315,2538,1585.0,58430.798123420645,"N2, LRP146b - LRP191b"
316,2524,1542.0,58150.323131037054,"N2, LRP146b - LRP191b"
317,2564,1538.0,58095.620942039015,"N2, LRP146b - LRP191b"
318,2928,841.0,56856.93165320128,"N207, LRPS - LRPE"
319,2580,1505.0,56734.30385803003,"N2, LRP146b - LRP191b"
320,2916,828.0,55723.07972376286,"N207, LRPS - LRPE"
321,2954,822.0,55600.91663656304,"N207, LRPS - LRPE"
322,2974,817.0,55575.011076939845,"N207, LRPS - LRPE"
323,2940,822.0,55561.95373845047,"N207, LRPS - LRPE"
324,2980,820.0,55447.19050935635,"N207, LRPS - LRPE"
325,2936,819.0,55288.41789969797,"N207, LRPS - LRPE"
326,2964,818.0,55134.84859523663,"N207, LRPS - LRPE"
327,2924,816.0,55117.981594592624,"N207, LRPS - LRPE"
328,3012,812.0,54579.32573306352,"N207, LRPS - LRPE"
329,2926,797.0,53944.806512359704,"N207, LRPS - LRPE"
330,3016,799.0,53920.41795417756,"N207, LRPS - LRPE"
331,3058,798.0,53832.95297353172,"N207, LRPS - LRPE"
332,2996,800.0,53828.879123919585,"N207, LRPS - LRPE"
333,2984,792.0,53758.3149914579,"N207, LRPS - LRPE"
334,2918,764.0,51966.79180838074,"N207, LRPS - LRPE"
335,2605,1368.0,51392.629574859646,"N2, LRP191b - LRP228c"
336,2599,1357.0,50888.187224543406,"N2, LRP191b - LRP228c"
337,2613,1333.0,50090.507361042066,"N2, LRP191b - LRP228c"
338,2669,1317.0,50068.97079852791,"N2, LRP191b - LRP228c"
339,1923,3284.0,49131.851111865726,"N2, LRP012a - LRP086a"
340,1969,3247.0,48841.39590520256,"N2, LRP012a - LRP086a"
341,2151,3219.0,48204.0045366419,"N2, LRP086a - LRP117b"
342,1935,3215.0,48154.46532168538,"N2, LRP012a - LRP086a"
343,1971,3215.0,48043.70639530896,"N2, LRP012a - LRP086a"
344,1933,3203.0,48033.42947548968,"N2, LRP012a - LRP086a"
345,1911,3193.0,48025.38045049332,"N2, LRP012a - LRP086a"
346,1983,3192.0,47914.95628581326,"N2, LRP012a - LRP086a"
347,1931,3190.0,47811.18129883685,"N2, LRP012a - LRP086a"
348,499,3172.0,47796.311413757925,"N1, LRP260c - LRP293a"
349,507,3188.0,47771.878654160035,"N1, LRP260c - LRP293a"
350,1479,1284.0,47642.124338196605,"N104, LRP001a - LRPE"
351,1539,1263.0,47595.91649293355,"N104, LRP001a - LRPE"
352,557,3166.0,47558.24681433043,"N1, LRP260c - LRP293a"
353,2001,3168.0,47538.44675558704,"N2, LRP012a - LRP086a"
354,1963,3148.0,47515.07082266678,"N2, LRP012a - LRP086a"
355,1499,1257.0,47507.062711003025,"N104, LRP001a - LRPE"
356,497,3164.0,47488.4180486695,"N1, LRP260c - LRP293a"
357,1925,3163.0,47437.01794929417,"N2, LRP012a - LRP086a"
358,1975,3158.0,47419.06670926871,"N2, LRP012a - LRP086a"
359,2039,3169.0,47355.06118914252,"N2, LRP012a - LRP086a"
360,1977,3154.0,47313.820310798124,"N2, LRP012a - LRP086a"
361,2013,3155.0,47283.071568136154,"N2, LRP012a - LRP086a"
362,513,3151.0,47265.51900975111,"N1, LRP260c - LRP293a"
363,2015,3150.0,47255.216854207545,"N2, LRP012a - LRP086a"
364,1987,3160.0,47187.92307194631,"N2, LRP012a - LRP086a"
365,2019,3142.0,47107.464301394,"N2, LRP012a - LRP086a"
366,2075,3149.0,47105.69741627549,"N2, LRP012a - LRP086a"
367,1989,3145.0,47075.0973144966,"N2, LRP012a - LRP086a"
368,2041,3138.0,47056.79709422163,"N2, LRP012a - LRP086a"
369,2157,3138.0,47031.21791065262,"N2, LRP086a - LRP117b"
370,2185,3128.0,47015.26894423858,"N2, LRP086a - LRP117b"
371,2047,3128.0,46986.36258693449,"N2, LRP012a - LRP086a"
372,2055,3138.0,46983.6608207095,"N2, LRP012a - LRP086a"
373,1519,1249.0,46921.12724246395,"N104, LRP001a - LRPE"
374,2035,3132.0,46908.92779426834,"N2, LRP012a - LRP086a"
375,2021,3130.0,46845.35580764364,"N2, LRP012a - LRP086a"
376,2027,3115.0,46817.1444358784,"N2, LRP012a - LRP086a"
377,2087,3118.0,46771.46352671232,"N2, LRP012a - LRP086a"
378,2003,3116.0,46730.677215796066,"N2, LRP012a - LRP086a"
379,2025,3119.0,46707.162272665184,"N2, LRP012a - LRP086a"
380,2107,3125.0,46570.58592733451,"N2, LRP012a - LRP086a"
381,2029,3100.0,46556.73940256355,"N2, LRP012a - LRP086a"
382,2051,3103.0,46554.11674041796,"N2, LRP012a - LRP086a"
383,2099,3095.0,46448.69898024492,"N2, LRP012a - LRP086a"
384,2095,3090.0,46417.16479103753,"N2, LRP012a - LRP086a"
385,2163,3089.0,46278.34678401142,"N2, LRP086a - LRP117b"
386,2101,3080.0,46147.499039783776,"N2, LRP012a - LRP086a"
387,2065,3071.0,45968.48449553059,"N2, LRP012a - LRP086a"
388,2063,3062.0,45962.004979963815,"N2, LRP012a - LRP086a"
389,648,684.0,45934.13913351189,"N1, LRP293a - LRPE"
390,586,679.0,45778.534478791335,"N1, LRP293a - LRPE"
391,612,665.0,45196.19788692791,"N1, LRP293a - LRPE"
392,630,664.0,44791.70789846427,"N1, LRP293a - LRPE"
393,580,660.0,44754.44620980166,"N1, LRP293a - LRPE"
394,690,660.0,44701.43433668206,"N1, LRP293a - LRPE"
395,602,654.0,44266.4060290434,"N1, LRP293a - LRPE"
396,688,647.0,43991.27031884052,"N1, LRP293a - LRPE"
397,692,654.0,43941.65443675468,"N1, LRP293a - LRPE"
398,664,644.0,43647.64254954256,"N1, LRP293a - LRPE"
399,874,634.0,43465.129057937214,"N1, LRP293a - LRPE"
400,628,643.0,43411.91022614438,"N1, LRP293a - LRPE"
401,750,640.0,43162.543047722225,"N1, LRP293a - LRPE"
402,846,630.0,42637.19426666654,"N1, LRP293a - LRPE"
403,672,633.0,42583.41784771984,"N1, LRP293a - LRPE"
404,836,630.0,42566.934897026884,"N1, LRP293a - LRPE"
405,784,627.0,42553.243971821794,"N1, LRP293a - LRPE"
406,872,628.0,42482.766456213794,"N1, LRP293a - LRPE"
407,678,633.0,42380.32408584603,"N1, LRP293a - LRPE"
